02:18:29,576;L1;L2;L3;P1;P2;P3;zapylenie;kierunek wiatru;predkosc wiatru;temp pkt rosy;PH;temp1;wilgotnosc;metan
20:48:56,981;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:56,991;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,003;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,016;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,029;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,041;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,050;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,062;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,074;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,087;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,096;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,107;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,129;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,141;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,153;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,165;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,177;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,190;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,205;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,219;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,232;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,245;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,259;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,271;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,301;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,312;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,325;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,336;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,348;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,361;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,376;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,389;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,404;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,417;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,432;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,459;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,475;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,489;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,503;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,518;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,532;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,546;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,558;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,572;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,586;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,598;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,610;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,623;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,636;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,651;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,668;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,683;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,695;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,708;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,722;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,734;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,748;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,760;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,774;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,787;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,796;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,805;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,815;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,826;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,836;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,847;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,862;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,877;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,891;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,905;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,918;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,932;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,945;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,959;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,973;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:57,986;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,003;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,021;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,035;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,049;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,064;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,079;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,093;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,107;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,120;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,133;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,146;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,160;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,173;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,192;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,204;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,217;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,231;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,243;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,256;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,268;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,283;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,296;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,309;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,321;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,332;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,345;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,358;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,373;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,385;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,401;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,414;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,427;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,442;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,457;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,474;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,491;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,506;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,520;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,537;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,553;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,568;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,585;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,604;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,620;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,640;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,656;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,674;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,688;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,700;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,712;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,725;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,737;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,752;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,767;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,780;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,795;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
20:48:58,807;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;229,754364;0,000000;4,766599;10,407715;13,459999;55,681725;0,000000
